claim_id,claim_type,severity,arrival_date,arrival_day,due_date,due_day,sla_days,onsite,online,lat,lon,cluster_id,completed,completion_day,days_to_complete,completed_on_time,total_workdays,n_adjusters_used,total_effective_progress
92830955,personal,4,2023-12-12,4,2023-12-26,18,14,True,False,35.6813,-78.5975,9,True,14.0,11.0,True,2.0,1.0,1.5003750937734435
99435436,personal,4,2023-12-10,2,2023-12-24,16,14,True,False,35.5494,-80.4226,3,True,2.0,1.0,True,1.0,1.0,1.0
76648186,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,38.7587,-76.9835,7,True,17.0,15.0,True,1.0,1.0,1.0
87459649,personal,3,2023-12-12,4,2024-01-02,25,21,True,False,38.2495,-76.4529,7,True,23.0,20.0,True,1.0,1.0,1.6
24915230,personal,2,2023-12-12,4,2024-01-09,32,28,False,True,39.1275,-76.698,13,True,25.0,22.0,True,1.0,1.0,2.5
51681149,personal,3,2023-12-13,5,2024-01-03,26,21,True,False,38.928,-77.2649,7,True,25.0,21.0,True,1.0,1.0,2.0
37946335,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,33.4653,-86.8082,8,True,8.0,7.0,True,6.0,4.0,1.0
85614782,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,33.2845,-87.1024,8,True,22.0,21.0,True,1.0,1.0,2.0
98815343,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,33.4653,-86.8082,8,True,22.0,21.0,True,1.0,1.0,2.0
96670406,business,5,2023-12-15,7,2023-12-22,14,7,True,False,36.3054,-86.6072,0,True,14.0,8.0,True,4.0,3.0,1.0
43631890,personal,5,2023-12-09,1,2023-12-16,8,7,True,False,36.5853,-87.4186,15,True,8.0,8.0,True,8.0,5.0,1.0
35181090,personal,4,2023-12-09,1,2023-12-23,15,14,True,False,36.5853,-87.4186,15,True,15.0,15.0,True,1.0,1.0,1.0
75745580,personal,3,2023-12-09,1,2023-12-30,22,21,False,True,36.522,-87.349,15,True,1.0,1.0,True,1.0,1.0,2.0
75208548,personal,4,2023-12-09,1,2023-12-23,15,14,True,False,36.2604,-86.7046,0,True,12.0,12.0,True,2.0,2.0,1.5003750937734435
29135757,personal,5,2023-12-09,1,2023-12-16,8,7,True,False,36.3834,-86.4512,0,True,6.0,6.0,True,5.0,4.0,1.0
95647390,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.3834,-86.4512,0,True,21.0,20.0,True,1.0,1.0,2.0
33476502,personal,3,2023-12-10,2,2023-12-31,23,21,False,True,36.3834,-86.4512,0,True,2.0,1.0,True,1.0,1.0,2.0
40114190,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,36.522,-87.349,15,True,9.0,8.0,True,8.0,5.0,1.0
50984520,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,36.5853,-87.4186,15,True,9.0,8.0,True,7.0,4.0,1.0
95886590,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.522,-87.349,15,True,23.0,22.0,True,1.0,1.0,2.0
70479662,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,36.5853,-87.4186,15,True,17.0,15.0,True,1.0,1.0,1.0
43685517,personal,3,2023-12-11,3,2024-01-01,24,21,False,True,36.522,-87.349,15,True,23.0,21.0,True,1.0,1.0,2.0
42069937,personal,5,2023-12-17,9,2023-12-24,16,7,True,False,36.3054,-86.6072,0,True,16.0,8.0,True,4.0,3.0,1.0
80794183,personal,4,2023-12-10,2,2023-12-24,16,14,True,False,36.2604,-86.7046,0,True,14.0,13.0,True,1.0,1.0,1.0
81401247,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.2604,-86.7046,0,True,22.0,21.0,True,1.0,1.0,2.0
62583355,personal,2,2023-12-11,3,2024-01-08,31,28,True,False,31.3247,-86.5067,22,True,6.0,4.0,True,1.0,1.0,1.5
98771101,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,39.6045,-75.9538,13,True,13.0,11.0,True,1.0,1.0,1.0
52750269,business,3,2023-12-11,3,2024-01-01,24,21,False,True,32.553,-92.0422,14,True,22.0,20.0,True,1.0,1.0,2.0
66223766,business,3,2023-12-11,3,2024-01-01,24,21,False,True,33.4816,-86.859,8,True,22.0,20.0,True,1.0,1.0,2.0
42537717,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,33.4459,-86.7502,8,True,20.0,19.0,True,1.0,1.0,2.0
99061701,personal,3,2023-12-10,2,2023-12-31,23,21,False,True,33.4188,-86.7867,8,True,23.0,22.0,True,1.0,1.0,2.0
98229611,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,33.4459,-86.7502,8,True,9.0,8.0,True,5.0,4.0,1.0
33931618,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,33.4653,-86.8082,8,True,21.0,20.0,True,1.0,1.0,2.0
39278652,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,33.4459,-86.7502,8,True,21.0,20.0,True,1.0,1.0,2.0
67091841,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,33.4653,-86.8082,8,True,23.0,22.0,True,1.0,1.0,2.0
55388403,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,33.3967,-86.8346,8,True,8.0,7.0,True,5.0,4.0,1.0
74810352,personal,4,2023-12-10,2,2023-12-24,16,14,True,False,33.4995,-86.7268,8,True,13.0,12.0,True,1.0,1.0,1.0
40737428,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,33.4995,-86.7268,8,True,5.0,4.0,True,7.0,6.0,1.0
55903838,personal,4,2023-12-10,2,2023-12-24,16,14,True,False,33.4653,-86.8082,8,True,12.0,11.0,True,2.0,2.0,1.5003750937734435
68070900,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,33.4995,-86.7268,8,True,12.0,11.0,True,1.0,1.0,2.0
85903801,personal,4,2023-12-10,2,2023-12-24,16,14,True,False,33.4653,-86.8082,8,True,13.0,12.0,True,1.0,1.0,1.0
17573177,personal,3,2023-12-11,3,2024-01-01,24,21,False,True,33.3967,-86.8346,8,True,20.0,18.0,True,1.0,1.0,2.0
36464638,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,33.4653,-86.8082,8,True,23.0,21.0,True,1.0,1.0,2.0
91456579,personal,3,2023-12-11,3,2024-01-01,24,21,False,True,33.3967,-86.8346,8,True,24.0,22.0,True,1.0,1.0,2.0
94835245,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,33.4459,-86.7502,8,True,10.0,8.0,True,6.0,4.0,1.125
34607809,personal,3,2023-12-11,3,2024-01-01,24,21,False,True,33.4653,-86.8082,8,True,22.0,20.0,True,1.0,1.0,2.0
63197914,personal,3,2023-12-11,3,2024-01-01,24,21,False,True,33.4653,-86.8082,8,True,23.0,21.0,True,1.0,1.0,2.0
39112945,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,33.4653,-86.8082,8,True,23.0,22.0,True,1.0,1.0,2.0
90142511,personal,3,2023-12-10,2,2023-12-31,23,21,False,True,33.4653,-86.8082,8,True,16.0,15.0,True,1.0,1.0,2.0
53976647,personal,4,2023-12-10,2,2023-12-24,16,14,True,False,33.4459,-86.7502,8,True,11.0,10.0,True,2.0,2.0,1.5003750937734435
76247345,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,33.4188,-86.7867,8,True,21.0,20.0,True,1.0,1.0,2.0
95279447,personal,3,2023-12-22,14,2024-01-12,35,21,False,True,39.4332,-76.6546,13,True,30.0,17.0,True,1.0,1.0,2.0
13989168,personal,3,2023-12-28,20,2024-01-18,41,21,True,False,39.2856,-76.6899,13,True,32.0,13.0,True,1.0,1.0,2.0
56052364,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,34.0031,-84.0126,5,True,17.0,15.0,True,1.0,1.0,1.0
47254755,personal,4,2023-12-12,4,2023-12-26,18,14,True,False,41.6823,-72.9302,6,True,18.0,15.0,True,3.0,2.0,1.0001875468867216
14427676,personal,2,2023-12-11,3,2024-01-08,31,28,True,False,41.5761,-72.5093,6,True,27.0,25.0,True,1.0,1.0,2.5
71015832,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.3484,-72.9117,6,True,15.0,13.0,True,3.0,3.0,1.0001875468867216
39034200,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.3822,-72.8585,6,True,17.0,15.0,True,3.0,3.0,1.0001875468867216
72828702,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,41.5511,-73.0645,6,True,23.0,21.0,True,1.0,1.0,2.0
36513892,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.3962,-72.7809,6,True,17.0,15.0,True,3.0,2.0,1.0001875468867216
93666596,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.7807,-71.9541,17,True,17.0,15.0,True,2.0,2.0,1.5003750937734435
88878361,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.8697,-71.982,17,True,16.0,14.0,True,3.0,2.0,1.0001875468867216
23539645,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,41.473,-73.4978,6,True,24.0,22.0,True,1.0,1.0,2.0
52947904,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,41.3917,-73.4532,6,True,23.0,21.0,True,1.0,1.0,2.0
61894420,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.5371,-72.0849,6,True,17.0,15.0,True,3.0,2.0,1.0001875468867216
43420345,personal,2,2023-12-11,3,2024-01-08,31,28,False,True,41.8696,-72.3718,6,True,31.0,29.0,True,1.0,1.0,2.5
34500973,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.7556,-72.7532,6,True,17.0,15.0,True,3.0,3.0,1.0001875468867216
21571015,personal,3,2023-12-11,3,2024-01-01,24,21,False,True,41.7638,-72.673,6,True,24.0,22.0,True,1.0,1.0,2.0
56835375,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,41.28,-72.8106,6,True,7.0,5.0,True,8.0,6.0,1.0
50871797,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.8561,-72.6639,6,True,17.0,15.0,True,3.0,2.0,1.0001875468867216
95190490,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.5569,-72.6652,6,True,13.0,11.0,True,3.0,3.0,1.0001875468867216
44545163,personal,4,2023-12-18,10,2024-01-01,24,14,True,False,41.473,-73.4978,6,True,20.0,11.0,True,2.0,2.0,1.5003750937734435
34670293,personal,4,2023-12-19,11,2024-01-02,25,14,True,False,41.5371,-72.0849,6,True,22.0,12.0,True,2.0,2.0,1.5003750937734435
80636212,personal,4,2023-12-19,11,2024-01-02,25,14,True,False,41.28,-72.8106,6,True,21.0,11.0,True,2.0,2.0,1.5003750937734435
36599335,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.5168,-72.7186,6,True,14.0,12.0,True,3.0,3.0,1.0001875468867216
71714404,personal,2,2023-12-11,3,2024-01-08,31,28,False,True,41.3572,-72.0579,6,True,26.0,24.0,True,1.0,1.0,2.5
52235288,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.6867,-72.7908,6,True,13.0,11.0,True,3.0,2.0,1.0001875468867216
20075564,personal,5,2023-12-19,11,2023-12-26,18,7,True,False,42.4843,-71.2768,17,True,18.0,8.0,True,8.0,4.0,1.0
68714832,personal,3,2023-12-28,20,2024-01-18,41,21,True,False,42.2113,-70.9582,17,True,40.0,21.0,True,1.0,1.0,2.0
71615680,personal,1,2023-12-29,21,2024-01-26,49,28,False,True,42.5694,-70.9425,17,True,39.0,19.0,True,1.0,1.0,3.003003003003003
91523808,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,33.857,-84.216,5,True,14.0,12.0,True,1.0,1.0,1.0
28143961,personal,4,2023-12-19,11,2024-01-02,25,14,True,False,39.0496,-77.1204,7,True,25.0,15.0,True,1.0,1.0,1.0
50324291,personal,5,2023-12-21,13,2023-12-28,20,7,True,False,39.2387,-77.2794,7,True,20.0,8.0,True,6.0,3.0,1.0
15011884,personal,5,2023-12-28,20,2024-01-04,27,7,True,False,39.0887,-77.095,7,True,27.0,8.0,True,4.0,3.0,1.0
83144084,personal,4,2023-12-28,20,2024-01-11,34,14,True,False,39.0668,-76.9969,7,True,29.0,10.0,True,2.0,2.0,1.5003750937734435
63533246,business,5,2023-12-11,3,2023-12-18,10,7,True,False,36.2604,-86.7046,0,True,10.0,8.0,True,5.0,4.0,1.0
80386487,business,3,2023-12-11,3,2024-01-01,24,21,True,False,36.3054,-86.6072,0,True,20.0,18.0,True,1.0,1.0,2.0
23573807,business,3,2023-12-11,3,2024-01-01,24,21,True,False,36.4774,-87.3772,15,True,24.0,22.0,True,1.0,1.0,2.0
18664311,business,3,2023-12-11,3,2024-01-01,24,21,True,False,36.3054,-86.6072,0,True,23.0,21.0,True,1.0,1.0,2.0
53619360,business,3,2023-12-28,20,2024-01-18,41,21,True,False,36.3054,-86.6072,0,True,41.0,22.0,True,1.0,1.0,2.0
93121434,personal,4,2023-12-09,1,2023-12-23,15,14,True,False,36.3054,-86.6072,0,True,15.0,15.0,True,1.0,1.0,1.0
90352127,personal,2,2023-12-10,2,2024-01-07,30,28,False,True,36.2604,-86.7046,0,True,24.0,23.0,True,1.0,1.0,2.5
89095133,personal,3,2023-12-10,2,2023-12-31,23,21,False,True,36.3834,-86.4512,0,True,20.0,19.0,True,1.0,1.0,2.0
45934863,personal,4,2023-12-09,1,2023-12-23,15,14,True,False,36.5853,-87.4186,15,True,15.0,15.0,True,2.0,2.0,1.5003750937734435
67410106,personal,5,2023-12-09,1,2023-12-16,8,7,True,False,36.5853,-87.4186,15,True,7.0,7.0,True,5.0,4.0,1.0
95801842,personal,3,2023-12-09,1,2023-12-30,22,21,True,False,36.5853,-87.4186,15,True,22.0,22.0,True,1.0,1.0,2.0
94065300,personal,4,2023-12-09,1,2023-12-23,15,14,True,False,36.5853,-87.4186,15,True,11.0,11.0,True,2.0,2.0,1.5003750937734435
58386645,personal,3,2023-12-09,1,2023-12-30,22,21,True,False,36.522,-87.349,15,True,22.0,22.0,True,1.0,1.0,2.0
60702931,personal,3,2023-12-09,1,2023-12-30,22,21,False,True,36.522,-87.349,15,True,20.0,20.0,True,1.0,1.0,2.0
87178272,personal,3,2023-12-09,1,2023-12-30,22,21,True,False,36.5853,-87.4186,15,True,18.0,18.0,True,1.0,1.0,2.0
35054537,personal,1,2023-12-09,1,2024-01-06,29,28,False,True,36.522,-87.349,15,True,28.0,28.0,True,1.0,1.0,3.003003003003003
65692182,personal,3,2023-12-09,1,2023-12-30,22,21,True,False,36.5853,-87.4186,15,True,22.0,22.0,True,1.0,1.0,2.0
41735900,personal,4,2023-12-09,1,2023-12-23,15,14,True,False,36.5853,-87.4186,15,True,15.0,15.0,True,2.0,2.0,1.5003750937734435
59458268,personal,3,2023-12-09,1,2023-12-30,22,21,True,False,36.522,-87.349,15,True,14.0,14.0,True,1.0,1.0,2.0
67235920,personal,3,2023-12-09,1,2023-12-30,22,21,True,False,36.3054,-86.6072,0,True,22.0,22.0,True,1.0,1.0,2.0
49631463,personal,3,2023-12-09,1,2023-12-30,22,21,True,False,36.522,-87.349,15,True,11.0,11.0,True,1.0,1.0,2.0
71760872,personal,5,2023-12-09,1,2023-12-16,8,7,True,False,36.5853,-87.4186,15,True,7.0,7.0,True,6.0,5.0,1.0
38660125,personal,3,2023-12-09,1,2023-12-30,22,21,True,False,36.5853,-87.4186,15,True,20.0,20.0,True,1.0,1.0,2.0
92352574,personal,4,2023-12-09,1,2023-12-23,15,14,True,False,36.3834,-86.4512,0,True,11.0,11.0,True,2.0,2.0,1.5003750937734435
75728900,personal,3,2023-12-09,1,2023-12-30,22,21,True,False,36.3834,-86.4512,0,True,20.0,20.0,True,1.0,1.0,2.0
19806199,personal,4,2023-12-09,1,2023-12-23,15,14,True,False,36.522,-87.349,15,True,14.0,14.0,True,2.0,2.0,1.5003750937734435
18915815,personal,4,2023-12-09,1,2023-12-23,15,14,True,False,36.3834,-86.4512,0,True,15.0,15.0,True,1.0,1.0,1.0
55612037,personal,3,2023-12-09,1,2023-12-30,22,21,True,False,36.522,-87.349,15,True,22.0,22.0,True,1.0,1.0,2.0
87106153,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.5018,-86.8769,0,True,17.0,16.0,True,1.0,1.0,2.0
99615756,personal,3,2023-12-10,2,2023-12-31,23,21,False,True,36.3834,-86.4512,0,True,23.0,22.0,True,1.0,1.0,2.0
53853343,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.2604,-86.7046,0,True,21.0,20.0,True,1.0,1.0,2.0
12343114,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,36.3834,-86.4512,0,True,9.0,8.0,True,6.0,3.0,1.125
47699157,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,36.522,-87.349,15,False,,,False,,,
59301149,personal,3,2023-12-10,2,2023-12-31,23,21,False,True,36.3806,-86.3107,0,True,2.0,1.0,True,1.0,1.0,2.0
47879707,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,36.5853,-87.4186,15,True,8.0,7.0,True,7.0,7.0,1.0
65463716,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.5853,-87.4186,15,True,20.0,19.0,True,1.0,1.0,2.0
68435739,personal,2,2023-12-10,2,2024-01-07,30,28,True,False,36.3834,-86.4512,0,True,28.0,27.0,True,1.0,1.0,2.5
34289454,personal,3,2023-12-10,2,2023-12-31,23,21,False,True,36.3054,-86.6072,0,True,23.0,22.0,True,1.0,1.0,2.0
68390470,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.2604,-86.7046,0,True,17.0,16.0,True,1.0,1.0,2.0
48135440,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.2604,-86.7046,0,True,23.0,22.0,True,1.0,1.0,2.0
67975870,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.3054,-86.6072,0,True,20.0,19.0,True,1.0,1.0,2.0
44633479,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.522,-87.349,15,True,18.0,17.0,True,1.0,1.0,2.0
11738311,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.3834,-86.4512,0,True,19.0,18.0,True,1.0,1.0,2.0
27935826,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.5853,-87.4186,15,True,19.0,18.0,True,1.0,1.0,2.0
28699898,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.3834,-86.4512,0,True,21.0,20.0,True,1.0,1.0,2.0
54532624,personal,2,2023-12-10,2,2024-01-07,30,28,False,True,36.5853,-87.4186,15,True,28.0,27.0,True,1.0,1.0,2.5
54610468,personal,3,2023-12-10,2,2023-12-31,23,21,False,True,36.2604,-86.7046,0,True,23.0,22.0,True,1.0,1.0,2.0
25168299,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.5853,-87.4186,15,True,22.0,21.0,True,1.0,1.0,2.0
79719922,personal,3,2023-12-10,2,2023-12-31,23,21,False,True,36.5018,-86.8769,0,True,23.0,22.0,True,1.0,1.0,2.0
99379271,personal,4,2023-12-10,2,2023-12-24,16,14,True,False,36.5853,-87.4186,15,True,14.0,13.0,True,2.0,2.0,1.5003750937734435
61261482,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.5853,-87.4186,15,True,19.0,18.0,True,1.0,1.0,2.0
62177143,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.3054,-86.6072,0,True,20.0,19.0,True,1.0,1.0,2.0
16403894,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.522,-87.349,15,True,19.0,18.0,True,1.0,1.0,2.0
87020892,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.3834,-86.4512,0,True,18.0,17.0,True,1.0,1.0,2.0
18186790,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.2604,-86.7046,0,True,19.0,18.0,True,1.0,1.0,2.0
86723437,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.2604,-86.7046,0,True,21.0,20.0,True,1.0,1.0,2.0
34336286,personal,4,2023-12-10,2,2023-12-24,16,14,True,False,36.3834,-86.4512,0,True,14.0,13.0,True,1.0,1.0,1.0
90880063,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.3834,-86.4512,0,True,19.0,18.0,True,1.0,1.0,2.0
65526976,personal,3,2023-12-10,2,2023-12-31,23,21,False,True,36.2604,-86.7046,0,True,16.0,15.0,True,1.0,1.0,2.0
98908009,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,36.5853,-87.4186,15,True,9.0,8.0,True,6.0,5.0,1.0
69618328,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.5853,-87.4186,15,True,23.0,22.0,True,1.0,1.0,2.0
96626645,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.5853,-87.4186,15,True,19.0,18.0,True,1.0,1.0,2.0
13828931,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.5853,-87.4186,15,True,23.0,21.0,True,1.0,1.0,2.0
85559919,personal,2,2023-12-11,3,2024-01-08,31,28,True,False,36.5853,-87.4186,15,True,30.0,28.0,True,1.0,1.0,2.5
90390571,personal,3,2023-12-11,3,2024-01-01,24,21,False,True,36.522,-87.349,15,True,23.0,21.0,True,1.0,1.0,2.0
90275645,personal,2,2023-12-11,3,2024-01-08,31,28,True,False,36.2604,-86.7046,0,True,31.0,29.0,True,1.0,1.0,2.5
15400518,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,36.3834,-86.4512,0,True,10.0,8.0,True,6.0,6.0,1.0
82408034,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,36.522,-87.349,15,True,10.0,8.0,True,4.0,4.0,1.0
37712464,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.2604,-86.7046,0,True,19.0,17.0,True,1.0,1.0,2.0
77519781,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.2604,-86.7046,0,True,18.0,16.0,True,1.0,1.0,2.0
27132449,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.2604,-86.7046,0,True,24.0,22.0,True,1.0,1.0,2.0
93410999,personal,2,2023-12-11,3,2024-01-08,31,28,True,False,36.2604,-86.7046,0,True,30.0,28.0,True,1.0,1.0,2.5
48618286,personal,2,2023-12-11,3,2024-01-08,31,28,True,False,36.5853,-87.4186,15,True,27.0,25.0,True,1.0,1.0,2.5
79215234,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,36.3834,-86.4512,0,True,10.0,8.0,True,8.0,6.0,1.125
16947841,personal,2,2023-12-11,3,2024-01-08,31,28,True,False,36.5853,-87.4186,15,True,27.0,25.0,True,1.0,1.0,2.5
81276423,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,36.522,-87.349,15,True,10.0,8.0,True,7.0,5.0,1.0
67251615,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.5853,-87.4186,15,True,20.0,18.0,True,1.0,1.0,2.0
23584752,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.2604,-86.7046,0,True,24.0,22.0,True,1.0,1.0,2.0
70059778,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.3834,-86.4512,0,True,21.0,19.0,True,1.0,1.0,2.0
79303757,personal,3,2023-12-11,3,2024-01-01,24,21,False,True,36.2604,-86.7046,0,True,24.0,22.0,True,1.0,1.0,2.0
12509957,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.3834,-86.4512,0,True,24.0,22.0,True,1.0,1.0,2.0
34721191,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.522,-87.349,15,True,23.0,21.0,True,1.0,1.0,2.0
68066256,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.1798,-86.7411,0,True,18.0,16.0,True,1.0,1.0,2.0
30460395,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.522,-87.349,15,True,23.0,21.0,True,1.0,1.0,2.0
15670276,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.3834,-86.4512,0,True,24.0,22.0,True,1.0,1.0,2.0
70087922,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.3834,-86.4512,0,True,18.0,16.0,True,1.0,1.0,2.0
29599524,personal,3,2023-12-11,3,2024-01-01,24,21,False,True,36.5853,-87.4186,15,True,16.0,14.0,True,1.0,1.0,2.0
97394220,personal,2,2023-12-11,3,2024-01-08,31,28,False,True,36.3054,-86.6072,0,True,31.0,29.0,True,1.0,1.0,2.5
20670989,personal,1,2023-12-11,3,2024-01-08,31,28,False,True,36.5853,-87.4186,15,True,30.0,28.0,True,1.0,1.0,3.003003003003003
28229164,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.3834,-86.4512,0,True,24.0,22.0,True,1.0,1.0,2.0
58146778,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,36.3834,-86.4512,0,True,17.0,15.0,True,1.0,1.0,1.0
44438241,personal,3,2023-12-11,3,2024-01-01,24,21,False,True,36.3834,-86.4512,0,True,14.0,12.0,True,1.0,1.0,2.0
82280556,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.2604,-86.7046,0,True,23.0,21.0,True,1.0,1.0,2.0
19106941,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.5673,-86.5059,0,True,20.0,18.0,True,1.0,1.0,2.0
37086983,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,36.2604,-86.7046,0,True,10.0,8.0,True,5.0,5.0,1.0
24005038,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.2604,-86.7046,0,True,23.0,21.0,True,1.0,1.0,2.0
68068737,personal,2,2023-12-11,3,2024-01-08,31,28,False,True,36.3054,-86.6072,0,True,31.0,29.0,True,1.0,1.0,2.5
58588247,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.3834,-86.4512,0,True,24.0,22.0,True,1.0,1.0,2.0
19551080,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,36.5853,-87.4186,15,True,16.0,14.0,True,2.0,2.0,1.5003750937734435
76765208,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.522,-87.349,15,True,20.0,18.0,True,1.0,1.0,2.0
48114411,personal,2,2023-12-12,4,2024-01-09,32,28,True,False,36.522,-87.349,15,True,31.0,28.0,True,1.0,1.0,2.5
79890536,personal,3,2023-12-12,4,2024-01-02,25,21,True,False,36.5853,-87.4186,15,True,22.0,19.0,True,1.0,1.0,2.0
57986793,personal,3,2023-12-12,4,2024-01-02,25,21,True,False,36.522,-87.349,15,True,25.0,22.0,True,1.0,1.0,2.0
75395824,personal,2,2023-12-12,4,2024-01-09,32,28,True,False,36.5853,-87.4186,15,True,32.0,29.0,True,1.0,1.0,2.5
50017519,personal,3,2023-12-12,4,2024-01-02,25,21,False,True,36.3417,-86.7212,0,True,8.0,5.0,True,1.0,1.0,2.0
26043468,personal,3,2023-12-12,4,2024-01-02,25,21,True,False,36.5853,-87.4186,15,True,22.0,19.0,True,1.0,1.0,2.0
12562183,personal,3,2023-12-12,4,2024-01-02,25,21,False,True,36.2604,-86.7046,0,True,23.0,20.0,True,1.0,1.0,2.0
88103198,personal,3,2023-12-12,4,2024-01-02,25,21,True,False,36.5853,-87.4186,15,True,22.0,19.0,True,1.0,1.0,2.0
33668434,personal,5,2023-12-13,5,2023-12-20,12,7,True,False,36.522,-87.349,15,True,12.0,8.0,True,4.0,4.0,1.0
52917637,personal,2,2023-12-13,5,2024-01-10,33,28,False,True,36.5853,-87.4186,15,True,26.0,22.0,True,1.0,1.0,2.5
62482328,personal,3,2023-12-13,5,2024-01-03,26,21,True,False,36.5853,-87.4186,15,True,15.0,11.0,True,1.0,1.0,2.0
24667385,personal,3,2023-12-14,6,2024-01-04,27,21,True,False,36.5853,-87.4186,15,True,13.0,8.0,True,1.0,1.0,2.0
